"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.14038042371279e-07,0.366785085815054,0.09,0.041,0.00222428333632233,"PM6","Hen1"
2.14594808598031e-07,-0.674801338554332,0.604,0.593,0.00223006925095074,"PM6","GCS2alpha"
2.17158535405557e-07,0.112229424413942,0.144,0.076,0.00225671149993454,"PM6","Gnpnat"
2.21839588137188e-07,-0.272869929465498,0.13,0.066,0.00230535699992166,"PM6","CG42365"
2.24041307054661e-07,0.112004025852685,0.146,0.078,0.00232823726291204,"PM6","CG13850"
2.28124001217262e-07,2.38883311022777,0.018,0.003,0.00237066462064978,"PM6","CG32181"
2.29282815055809e-07,0.104710704263199,0.156,0.085,0.00238270701405996,"PM6","GstE7"
2.33571422883754e-07,1.37242004325326,0.02,0.004,0.00242727422660797,"PM6","Act87E"
2.38465762712746e-07,1.44378246130682,0.036,0.011,0.00247813620611085,"PM6","Stacl"
2.39897030318809e-07,0.12610436494312,0.102,0.049,0.00249300993907307,"PM6","CG10195"
2.41409550403419e-07,0.416072734816291,0.084,0.038,0.00250872804779233,"PM6","DNApol-iota"
2.46259626994899e-07,-0.40304328620164,0.842,0.8,0.00255913004373099,"PM6","Prip"
2.46289385626891e-07,0.623002320972155,0.076,0.033,0.00255943929543465,"PM6","rho"
2.47192276091798e-07,4.14460986557498,0.012,0.002,0.00256882213314597,"PM6","CG31909"
2.47842218735848e-07,0.914672424750352,0.05,0.018,0.00257557633710293,"PM6","CG42568"
2.51313815573538e-07,-0.210851922214279,0.262,0.155,0.00261165317144021,"PM6","Pgam5"
2.63209294578996e-07,0.279480681897211,0.092,0.043,0.00273527098926493,"PM6","GatC"
2.67364703083443e-07,-0.193049262388819,0.392,0.247,0.00277845399444314,"PM6","trio"
2.72879093350283e-07,0.150674715619286,0.13,0.068,0.00283575953809614,"PM6","mspo"
2.77079819072558e-07,1.29902279846849,0.024,0.006,0.00287941347980203,"PM6","CG10970"
2.84731757940736e-07,0.686457230046326,0.036,0.011,0.00295893242852013,"PM6","CG9451"
2.89875324370163e-07,1.87761499868646,0.026,0.007,0.00301238437085474,"PM6","Zmynd10"
2.91550549372499e-07,0.301629372097537,0.162,0.09,0.00302979330907901,"PM6","I-2"
2.98452678799618e-07,0.380760498510588,0.068,0.028,0.00310152023808563,"PM6","l(1)G0045"
3.03399436016171e-07,6.22123991770446,0.01,0.001,0.00315292693908005,"PM6","blanks"
3.07422289943346e-07,-0.133016126886491,0.332,0.208,0.00319473243709125,"PM6","hrg"
3.08984200829576e-07,0.10074576764974,0.094,0.044,0.00321096381502095,"PM6","CG9609"
3.14462600007031e-07,2.80053908575599,0.01,0.001,0.00326789533927307,"PM6","CG45263"
3.1610388603646e-07,2.24761605350198,0.01,0.001,0.00328495158369089,"PM6","CG13692"
3.19203616853831e-07,1.94802415442435,0.01,0.001,0.00331716398634501,"PM6","CG32219"
3.19619124997599e-07,2.1838623322202,0.01,0.001,0.00332148194697505,"PM6","CR41440"
3.24572040593323e-07,1.81414367294155,0.014,0.002,0.00337295264584581,"PM6","lncRNA:CR15061"
3.25559979076458e-07,-1.60041804519127,0.106,0.193,0.00338321930256255,"PM6","Fkbp59"
3.25736360523016e-07,1.19504144458281,0.018,0.004,0.00338505225855518,"PM6","mei-W68"
3.29071480633953e-07,-0.134911133565857,0.228,0.134,0.00341971082674804,"PM6","CG16985"
3.37072671971102e-07,0.772179558781898,0.024,0.006,0.00350285920712369,"PM6","sog"
3.51642276269644e-07,-0.157303774198977,0.224,0.132,0.00365426653499414,"PM6","CG10082"
3.54492414068139e-07,0.137774225324813,0.156,0.085,0.0036838851669961,"PM6","CG5181"
3.60819449792841e-07,0.331145990889955,0.094,0.044,0.0037496357222472,"PM6","elgi"
3.7115643638891e-07,0.366450288010637,0.016,0.003,0.00385705768695355,"PM6","CG4408"
3.74082210614964e-07,1.16947671179663,0.022,0.005,0.00388746233271071,"PM6","CG8180"
3.78950406019442e-07,1.0031490274392,0.026,0.007,0.00393805261935404,"PM6","twz"
3.81193745931528e-07,0.382688852114915,0.102,0.05,0.00396136540772044,"PM6","uri"
3.81532663395274e-07,0.579232741402336,0.086,0.039,0.00396488743800369,"PM6","CG31957"
3.89948658866806e-07,0.21654599840099,0.2,0.117,0.00405234646294385,"PM6","CG31800"
3.96777699947329e-07,0.600122113255271,0.054,0.02,0.00412331385785264,"PM6","Mur2B"
3.97281878933189e-07,-0.134148014489712,0.194,0.111,0.0041285532858737,"PM6","HP5"
4.03874005151139e-07,-0.133623988838804,0.256,0.153,0.00419705866153064,"PM6","Incenp"
4.20587033069678e-07,-0.926622741249863,0.322,0.392,0.00437074044766009,"PM6","Idgf1"
4.2230713934256e-07,0.173565101039825,0.214,0.128,0.00438861579204788,"PM6","Usf"
4.23436547561389e-07,0.122335262776204,0.072,0.031,0.00440035260225796,"PM6","Zw"
4.24508697108532e-07,0.793383916532902,0.04,0.013,0.00441149438035187,"PM6","CG13151"
4.32241057701521e-07,1.10425169328526,0.026,0.007,0.00449184907163421,"PM6","CG41520"
4.42877282187256e-07,0.814706056599237,0.028,0.007,0.00460238071648997,"PM6","CG30157"
4.46234102864098e-07,-1.60622291240444,0.06,0.135,0.00463726479696371,"PM6","AspRS"
4.46941208237419e-07,0.121204317323907,0.73,0.51,0.00464461303600326,"PM6","Prosalpha3"
4.52027269887706e-07,0.400081918471464,0.088,0.041,0.00469746738867305,"PM6","T3dh"
4.55755263581809e-07,0.906777938944391,0.048,0.017,0.00473620869914215,"PM6","Cyp6a20"
4.59761499930855e-07,-4.04659395231226,0.008,0.062,0.00477784150728144,"PM6","CG34436"
4.68867785557316e-07,-2.22075320973319,0.026,0.09,0.00487247402751163,"PM6","CG43759"
4.80486019887159e-07,-0.17748840377893,0.138,0.073,0.00499321071866736,"PM6","CG14688"
4.94819427365224e-07,-0.197328697298153,0.366,0.228,0.00514216348917941,"PM6","Torsin"
4.97341301948062e-07,0.218417996587771,0.124,0.064,0.00516837080984426,"PM6","l(2)k10201"
5.11211705595417e-07,1.75339145697072,0.016,0.003,0.00531251204454757,"PM6","lncRNA:CR45280"
5.11563894208222e-07,0.228091296137781,0.14,0.075,0.00531617198861184,"PM6","CG4887"
5.15557743658366e-07,0.156504193897495,0.158,0.088,0.00535767607209774,"PM6","CG6066"
5.18224873588862e-07,-1.5037658482639,0.204,0.276,0.00538539288633546,"PM6","LManI"
5.23880983753207e-07,-1.33429230243963,0.076,0.155,0.00544417118316333,"PM6","Sps1"
5.2527249441014e-07,-0.260034153534118,0.35,0.215,0.00545863176191018,"PM6","C3G"
5.26368770686697e-07,0.831570584467776,0.044,0.015,0.00547002426497616,"PM6","CG14961"
5.38739477660712e-07,0.463313461679984,0.05,0.018,0.00559858065185012,"PM6","fs(1)K10"
5.4576010348497e-07,0.304540125789587,0.068,0.029,0.00567153899541581,"PM6","sfl"
5.46497217620818e-07,0.204741513337359,0.132,0.07,0.00567919908551554,"PM6","CG17219"
5.47057452549073e-07,-0.126235670645098,0.256,0.154,0.00568502104688997,"PM6","lncRNA:CR42868"
5.49701486567402e-07,-0.107596577308202,0.364,0.231,0.00571249784840844,"PM6","Sgt1"
5.55824220910747e-07,-2.28465523269179,0.048,0.118,0.00577612530370449,"PM6","CG42846"
5.609680238717e-07,5.05872025542078,0.01,0.001,0.0058295797040747,"PM6","CG42393"
5.61920563740202e-07,0.281705883573597,0.094,0.045,0.00583947849838818,"PM6","CG32756"
5.63080797820234e-07,4.68239922285813,0.01,0.001,0.00585153565094787,"PM6","CG8517"
5.66559324041233e-07,0.19587894776605,0.108,0.054,0.00588768449543649,"PM6","Dtd"
5.69108734637532e-07,4.26789677375896,0.01,0.001,0.00591417797035324,"PM6","Tpl94D"
5.90885039690537e-07,2.24386060811593,0.01,0.001,0.00614047733246406,"PM6","CG15909"
5.90885039690537e-07,2.71886040055292,0.01,0.001,0.00614047733246406,"PM6","CG32686"
5.98508950989787e-07,0.30821714207831,0.076,0.033,0.00621970501868587,"PM6","CG17221"
6.01557765244024e-07,0.120359317992951,0.162,0.091,0.0062513882964159,"PM6","sowah"
6.26652442675728e-07,0.339574381263213,0.088,0.041,0.00651217218428617,"PM6","CG4860"
6.37948068082799e-07,0.365955170983607,0.052,0.02,0.00662955632351644,"PM6","TMEM216"
6.42586351702442e-07,0.186278816492023,0.11,0.055,0.00667775736689178,"PM6","RIOK2"
6.7343907232151e-07,2.61063214148325,0.014,0.002,0.00699837883956514,"PM6","CG17129"
6.90401318463686e-07,0.574156978097441,0.094,0.045,0.00717465050147462,"PM6","CG33332"
6.92716042217244e-07,0.139736913812695,0.156,0.087,0.0071987051107216,"PM6","Idi"
6.93602620251301e-07,1.64104755554089,0.016,0.003,0.00720791842965152,"PM6","asRNA:CR44124"
6.98746832078138e-07,-0.229450389853178,0.182,0.103,0.00726137707895601,"PM6","IntS3"
7.13700192164262e-07,1.05325844263621,0.064,0.027,0.00741677239697101,"PM6","CG45045"
7.15921127949636e-07,-1.22356125832426,0.12,0.204,0.00743985236165262,"PM6","Taldo"
7.24353083739931e-07,1.76031688967814,0.028,0.008,0.00752747724622536,"PM6","Mst84B"
7.28316833907547e-07,1.24408291312594,0.018,0.004,0.00756866853796723,"PM6","CG14050"
7.28974952976008e-07,-0.101381178134248,0.114,0.058,0.00757550771132668,"PM6","CIA30"
7.41855788458022e-07,-0.100622476727989,0.116,0.059,0.00770936535365576,"PM6","CG4281"
7.44472912463383e-07,-0.252075055591401,0.272,0.165,0.00773656250631948,"PM6","mRpS9"
7.52760806451036e-07,0.299771972381622,0.086,0.04,0.00782269030063917,"PM6","fliI"
7.71419626558769e-07,0.621161574871535,0.112,0.058,0.00801659275919873,"PM6","CG5886"
7.71775645250571e-07,-0.15738197954733,0.452,0.292,0.00802029250544393,"PM6","l(3)L1231"
7.77996159183869e-07,-0.670989274640235,0.56,0.55,0.00808493608623877,"PM6","Myo61F"
7.78495538916538e-07,-0.142057726105084,0.366,0.232,0.00809012564042066,"PM6","CG17271"
7.94358642087475e-07,0.228589595175868,0.108,0.054,0.00825497500857304,"PM6","Ada2b"
7.95389320331255e-07,-0.104979960775874,0.224,0.133,0.0082656858168824,"PM6","HIPP1"
8.06419156193648e-07,0.579787495646944,0.074,0.033,0.00838030787116439,"PM6","CG13077"
8.07569486533504e-07,0.391513390403168,0.08,0.036,0.00839226210405618,"PM6","CG2519"
8.21944228153649e-07,0.154416076819087,0.172,0.099,0.00854164441897272,"PM6","CG15027"
8.22779627332047e-07,-0.762086168958142,0.556,0.538,0.00855032588723464,"PM6","ct"
8.24173710298416e-07,0.266513367025256,0.054,0.021,0.00856481319742114,"PM6","CG31922"
8.36925061190694e-07,-1.17609891831936,0.174,0.256,0.00869732523589369,"PM6","C1GalTA"
8.39468514175678e-07,-1.015454917915,0.198,0.283,0.00872375679931365,"PM6","CG5151"
8.40615843867723e-07,-1.27892367037272,0.098,0.18,0.00873567984947337,"PM6","CG17839"
8.58601109411327e-07,0.956353938584454,0.056,0.022,0.00892258272900251,"PM6","l(2)03659"
8.64373202045101e-07,0.125586310740367,0.78,0.566,0.00898256631565269,"PM6","Neb-cGP"
8.72260035714364e-07,1.17920295888211,0.03,0.009,0.00906452629114367,"PM6","Ntf-2r"
8.86866100128294e-07,-0.159188299901238,0.206,0.121,0.00921631251253324,"PM6","grp"
9.04731765711416e-07,0.986753063237168,0.044,0.016,0.00940197250927303,"PM6","CG42456"
9.07118806940686e-07,0.482412990254625,0.054,0.021,0.00942677864172761,"PM6","lncRNA:CR32027"
9.09577694782577e-07,0.513344809625455,0.078,0.035,0.00945233140418054,"PM6","CG1434"
9.1112147597982e-07,-0.158271888943202,0.18,0.102,0.00946837437838229,"PM6","Aprt"
9.21282307972353e-07,-0.795648939932456,0.144,0.233,0.00957396574444869,"PM6","Slik"
9.24718996893509e-07,-0.162978225232906,0.37,0.234,0.00960967981571734,"PM6","Alg11"
9.27505248365237e-07,0.112925526833398,0.12,0.062,0.00963863454101154,"PM6","Kdm2"
9.3951767527993e-07,0.318902812941963,0.048,0.018,0.00976346768150904,"PM6","CG32687"
9.48118570045846e-07,-2.4635554716756,0.038,0.103,0.00985284817991644,"PM6","bt"
9.54198388619182e-07,2.43653872615355,0.014,0.002,0.00991602965453054,"PM6","CG9777"
9.56446762954991e-07,-1.04791019457781,0.162,0.253,0.00993939476062826,"PM6","nrv3"
1.00410185288419e-06,5.24611678748903,0.01,0.001,0.0104346264551725,"PM6","CG2127"
1.00713390579128e-06,5.34649445142092,0.01,0.001,0.010466135548983,"PM6","tHMG2"
1.00930698756627e-06,0.415238677977165,0.074,0.033,0.0104887182147886,"PM6","CG7741"
1.0120035297998e-06,4.27978431357213,0.01,0.001,0.0105167406816795,"PM6","fan"
1.01809825454183e-06,-1.45526748185599,0.064,0.138,0.0105800770611987,"PM6","Pgant6"
1.02531791715057e-06,0.182916692814892,0.086,0.04,0.0106551037950287,"PM6","kug"
1.02965360325421e-06,2.73638492947203,0.012,0.002,0.0107001602450177,"PM6","Rcd7"
1.05452875456649e-06,-0.179036531144913,0.394,0.251,0.0109586628174549,"PM6","Sply"
1.05495531731218e-06,2.44443918047115,0.01,0.001,0.0109630956575081,"PM6","TTLL3B"
1.067768157485e-06,0.301719624525557,0.086,0.04,0.0110962466925841,"PM6","CG4936"
1.09044834786925e-06,0.115710887622141,0.264,0.165,0.0113319392310573,"PM6","Tsp86D"
1.09321558909999e-06,2.92723907908779,0.018,0.004,0.0113606964019271,"PM6","gom"
1.12824221312805e-06,-1.25965693775937,0.11,0.191,0.0117246930788267,"PM6","ND-SGDH"
1.13635673528872e-06,0.55339282819125,0.066,0.028,0.0118090191931203,"PM6","CG10265"
1.1418399496868e-06,-0.846896414515421,0.224,0.331,0.0118660007571452,"PM6","pre-rRNA:CR45856"
1.15094295901637e-06,-0.144301862374367,0.422,0.272,0.0119605992300982,"PM6","sima"
1.16037692151005e-06,-0.189910793895282,0.182,0.105,0.0120586369683325,"PM6","Pp4-19C"
1.17856076703813e-06,0.873508544985642,0.03,0.009,0.0122476034910603,"PM6","CREG"
1.18099691729319e-06,-0.115833038223937,0.134,0.072,0.0122729199645109,"PM6","tex"
1.22606045670785e-06,-0.123277663129332,0.262,0.162,0.012741220266108,"PM6","CG31908"
1.22970601520834e-06,0.188237316622536,0.15,0.084,0.0127791049100451,"PM6","slmo"
1.27005240112494e-06,0.196305929488509,0.104,0.052,0.0131983845524904,"PM6","not"
1.28754152101271e-06,0.763976207653204,0.022,0.005,0.0133801314863641,"PM6","asRNA:CR44843"
1.29716084190973e-06,0.249808473024241,0.12,0.063,0.0134800954691259,"PM6","Rlb1"
1.32281123615323e-06,-0.476971387156726,0.946,0.886,0.0137466543661043,"PM6","Hsp83"
1.34310541795413e-06,-2.66400703766638,0.044,0.109,0.0139575515033793,"PM6","ci"
1.34406816258929e-06,1.0908255839016,0.036,0.012,0.0139675563456279,"PM6","asRNA:CR44372"
1.36330728477629e-06,2.15403103400516,0.014,0.002,0.0141674893033952,"PM6","CG42364"
1.36924689010079e-06,-0.264853979694818,0.218,0.129,0.0142292136819274,"PM6","RhoGAPp190"
1.37078586741669e-06,-0.123962483219056,0.18,0.104,0.0142452067341943,"PM6","CG5445"
1.43347805922528e-06,0.199703662571401,0.07,0.031,0.0148967039914691,"PM6","kermit"
1.44162787179541e-06,-0.131016917214628,0.21,0.125,0.0149813968436979,"PM6","Atg18a"
1.47124949976706e-06,-0.403793098617176,0.048,0.018,0.0152892248015793,"PM6","MtnD"
1.48876153789712e-06,0.103141960905585,0.164,0.093,0.0154712099018269,"PM6","CG4338"
1.49396004376392e-06,-0.642071184193905,0.66,0.605,0.0155252327747946,"PM6","Cndp2"
1.49406582644806e-06,0.360982276801425,0.088,0.042,0.0155263320684483,"PM6","CG11839"
1.5253749067721e-06,0.183810043233666,0.094,0.046,0.0158516960311756,"PM6","CG8064"
1.52826845055661e-06,0.28358797855755,0.13,0.07,0.0158817657381843,"PM6","CG32202"
1.6117503262433e-06,0.592112526914292,0.038,0.013,0.0167493093903204,"PM6","scpr-C"
1.63133636696706e-06,2.22587085896548,0.022,0.005,0.0169528475255217,"PM6","Taf12L"
1.63290054867617e-06,0.977094250098237,0.04,0.014,0.0169691025018428,"PM6","CG42304"
1.7366807603314e-06,0.144616397945088,0.152,0.086,0.0180475864613639,"PM6","ebo"
1.73709751056218e-06,4.79917538272224,0.01,0.001,0.0180519173297622,"PM6","CG12861"
1.74518929002832e-06,5.51629128574094,0.01,0.001,0.0181360071019743,"PM6","CG42688"
1.75039857040941e-06,0.192028563450211,0.14,0.078,0.0181901419436945,"PM6","MED31"
1.77311436844723e-06,-0.142988528374643,0.506,0.329,0.0184262045169036,"PM6","glo"
1.81889958279134e-06,-0.107167221006741,0.454,0.298,0.0189020044643676,"PM6","dom"
1.82283226994766e-06,3.28640269420312,0.01,0.001,0.018942872949296,"PM6","CG17258"
1.82293879527635e-06,0.115822275058749,0.112,0.058,0.0189439799605119,"PM6","Nf1"
1.82506273240944e-06,-0.213553779141547,0.212,0.126,0.0189660519151989,"PM6","Cdk4"
1.83191964087971e-06,0.24870672639144,0.08,0.037,0.019037308908022,"PM6","Slc25A46a"
1.83992697686588e-06,-0.15527874172494,0.1,0.05,0.0191205211435902,"PM6","mrn"
1.84088723627003e-06,2.01423018157581,0.01,0.001,0.0191305001593181,"PM6","CG4329"
1.8430226124755e-06,1.81637477466967,0.01,0.001,0.0191526909888454,"PM6","CG31415"
1.85051518760332e-06,0.362688740901898,0.01,0.001,0.0192305538295737,"PM6","CadN"
1.85051518760332e-06,1.34620003826628,0.01,0.001,0.0192305538295737,"PM6","NKCC"
1.85373524284951e-06,1.08371251565,0.01,0.001,0.0192640166436921,"PM6","Optix"
1.8703925992675e-06,1.54309610562852,0.024,0.006,0.0194371198915878,"PM6","CG11883"
1.87458436766541e-06,-1.20376635774826,0.136,0.215,0.0194806807487789,"PM6","LKRSDH"
1.88597936614243e-06,-0.161036854358091,0.41,0.265,0.0195990975729521,"PM6","Galt"
1.88942734386038e-06,-0.604254579856139,0.678,0.608,0.0196349289573971,"PM6","Gale"
1.89382799499026e-06,0.478399870963243,0.06,0.025,0.0196806605239388,"PM6","CG3552"
1.94706718720152e-06,-0.123956811056276,0.378,0.244,0.0202339222093982,"PM6","Vps35"
1.96690885080972e-06,-0.723649510862067,0.62,0.557,0.0204401167776146,"PM6","cer"
1.99854810916467e-06,-0.120598217910118,0.404,0.261,0.0207689119504392,"PM6","CG31715"
2.07670881086717e-06,0.943307966487077,0.026,0.007,0.0215811579625316,"PM6","CG6041"
2.09462356543192e-06,2.27663861068464,0.016,0.003,0.0217673280919685,"PM6","CR43975"
2.11023324892386e-06,-1.76113265783966,0.064,0.133,0.0219295439228167,"PM6","CG43658"
2.11253334334643e-06,-0.150699382310051,0.308,0.195,0.0219534465040561,"PM6","CG5590"
2.13164750243419e-06,0.811728114401217,0.042,0.015,0.0221520808452961,"PM6","bou"
2.14058229694214e-06,0.327459960516252,0.066,0.029,0.0222449312298228,"PM6","lncRNA:CR43857"
2.19240513037755e-06,-0.153751422156099,0.386,0.248,0.0227834741148835,"PM6","LSm3"
2.22106863962271e-06,-0.132879800869837,0.296,0.188,0.0230813453029592,"PM6","norpA"
2.23951462740131e-06,-0.161042707219196,0.314,0.198,0.0232730360079544,"PM6","CG12730"
2.24368682918979e-06,-1.17592644761928,0.12,0.2,0.0233163935289403,"PM6","ND-30"
2.24685367661035e-06,0.188973340409781,0.1,0.05,0.0233493034073347,"PM6","Rchy1"
2.25951435664387e-06,-0.521759875023932,0.31,0.198,0.0234808731942431,"PM6","Gip"
2.26177095675774e-06,0.105361513567657,0.118,0.062,0.0235043237826264,"PM6","CG33635"
2.27918123238702e-06,-0.12604652551578,0.306,0.194,0.0236852513669659,"PM6","ste24a"
2.29286763685374e-06,-0.140922422913275,0.394,0.256,0.0238274804821841,"PM6","cact"
2.31077818996069e-06,0.246135125560689,0.094,0.047,0.0240136069500715,"PM6","CG3434"
2.31880728836444e-06,-1.19474635079198,0.138,0.218,0.0240970453406832,"PM6","ush"
2.36443414467708e-06,1.58472773650077,0.012,0.002,0.0245711996314843,"PM6","CG31259"
2.37482963795245e-06,2.08056507834534,0.012,0.002,0.0246792295976018,"PM6","CG12209"
2.51538958748487e-06,-1.09489445813357,0.318,0.366,0.0261399285931428,"PM6","Pvr"
2.51941033834771e-06,0.13222540302501,0.074,0.034,0.0261817122361094,"PM6","Taf8"
2.55049580474276e-06,-2.92252491664628,0.018,0.072,0.0265047524028868,"PM6","lncRNA:CR45321"
2.60507890411049e-06,-0.109847796013925,0.194,0.115,0.0270719799715163,"PM6","pll"
2.69464950617113e-06,0.820454373741716,0.014,0.003,0.0280027976681304,"PM6","mol"
2.71180087171704e-06,-0.188394515884697,0.342,0.219,0.0281810346588834,"PM6","Rox8"
2.71303644277818e-06,0.694190655792826,0.014,0.003,0.0281938747133508,"PM6","pros"
2.72922372827293e-06,0.460461331672827,0.014,0.003,0.0283620929842123,"PM6","Sans"
2.7521373132643e-06,0.367964708556118,0.1,0.051,0.0286002109594426,"PM6","Mesh1"
2.80087015413847e-06,-0.84150234998396,0.174,0.259,0.0291066426418069,"PM6","SERCA"
2.82287450049228e-06,0.294999222379599,0.046,0.017,0.0293353118091158,"PM6","Sas-6"
2.85009940265222e-06,-0.101048050033218,0.124,0.066,0.0296182329923618,"PM6","Sas10"
2.88441229417301e-06,6.17270701752294,0.01,0.001,0.029974812561046,"PM6","CG31988"
2.89088536284246e-06,6.04133065289164,0.01,0.001,0.0300420806906588,"PM6","Mst84Dc"
2.8925058064852e-06,5.42789155344852,0.01,0.001,0.0300589203409942,"PM6","CG15109"
2.90221452506109e-06,-0.114609140379575,0.262,0.164,0.0301598133444349,"PM6","Alg2"
2.94533327472439e-06,0.405650522276189,0.088,0.043,0.0306079033909359,"PM6","CG10435"
2.95193901275716e-06,0.28196195845468,0.16,0.093,0.0306765502205724,"PM6","CG6983"
2.9855412257229e-06,1.09787157840984,0.064,0.028,0.0310257444177124,"PM6","RpS19b"
3.04707694313536e-06,1.05246770260134,0.01,0.001,0.0316652235930627,"PM6","pHCl-1"
3.04707694313536e-06,2.05753536260171,0.01,0.001,0.0316652235930627,"PM6","snoRNA:Me28S-U1848"
3.06758957355299e-06,1.16419816817935,0.01,0.001,0.0318783908483627,"PM6","Syt14"
3.1023810167886e-06,-0.123284539310821,0.334,0.217,0.0322399435264672,"PM6","Acsl"
3.14940765076878e-06,0.599995565433528,0.06,0.026,0.0327286443067892,"PM6","CG15879"
